INDEX,X,Y,SEMA,SHAXIAN,LUOLA,DUMU,ZHENBAN,SIGN,PRE_ACTION,POST_ACTION,CMD
11717,17,118,-0,1,0,0,1,-,-11,-11,
11718,18,118,-0,1,0,0,1,-,-11,-11,
11719,19,118,-0,1,0,0,1,-,-11,-11,
11720,20,118,-0,1,0,0,1,-,-11,-11,
11721,21,118,-0,1,0,0,1,-,-11,-11,
11722,22,118,-0,1,0,0,1,-,-11,-11,
11723,23,118,-0,1,0,0,1,-,-11,-11,
11724,24,118,-0,1,0,0,1,-,-11,-11,
11725,25,118,-0,1,0,0,1,-,-11,-11,
11726,26,118,-0,1,0,0,1,-,-11,-11,
11727,27,118,-0,1,0,0,1,-,-11,-11,
11728,28,118,-0,1,0,0,1,-,-11,-11,
11729,29,118,-0,1,0,0,1,-,-11,-11,
11730,30,118,-0,1,0,0,1,-,-11,-11,
11731,31,118,-0,1,0,0,1,-,-11,-11,
11732,32,118,-0,1,0,0,1,-,-11,-11,
11733,33,118,-0,1,0,0,1,-,-11,-11,
11734,34,118,-0,1,0,0,1,-,-11,-11,
11735,35,118,-0,1,0,0,1,-,-11,-11,
11736,36,118,-0,1,0,0,1,-,-11,-11,
11737,37,118,-0,1,0,0,1,-,-11,-11,
11738,38,118,-0,1,0,0,1,-,-11,-11,
11739,39,118,-0,1,0,0,1,-,-11,-11,
11740,40,118,-0,1,0,0,1,-,-11,-11,
11741,41,118,-0,1,0,0,1,-,-11,-11,
11742,42,118,-0,1,0,0,1,-,-11,-11,
11743,43,118,-0,1,0,0,1,-,-11,-11,
11744,44,118,-0,1,0,0,1,-,-11,-11,
11745,45,118,-0,1,0,0,1,-,-11,-11,
11746,46,118,-0,1,0,0,1,-,-11,-11,
11747,47,118,-0,1,0,0,1,-,-11,-11,
11748,48,118,-0,1,0,0,1,-,-11,-11,
11749,49,118,-0,1,0,0,1,-,-11,-11,
11750,50,118,-0,1,0,0,1,-,-11,-11,
11751,51,118,-0,1,0,0,1,-,-11,-11,
11752,52,118,-0,1,0,0,1,-,-11,-11,
11753,53,118,-0,1,0,0,1,-,-11,-11,
11754,54,118,-0,1,0,0,1,-,-11,-11,
11755,55,118,-0,1,0,0,1,-,-11,-11,
11756,56,118,-0,1,0,0,1,-,-11,-11,
11757,57,118,-0,1,0,0,1,-,-11,-11,
11758,58,118,-0,1,0,0,1,-,-11,-11,
11759,59,118,-0,1,0,0,1,-,-11,-11,
11760,60,118,-0,1,0,0,1,-,-11,-11,
11761,61,118,-0,1,0,0,1,-,-11,-11,
11762,62,118,-0,1,0,0,1,-,-11,-11,
11763,63,118,-0,1,0,0,1,-,-11,-11,
11764,64,118,-0,1,0,0,1,-,-11,-11,
11765,65,118,-0,1,0,0,1,-,-11,-11,
11766,66,118,-0,1,0,0,1,-,-11,-11,
11767,67,118,-0,1,0,0,1,-,-11,-11,
11768,68,118,-0,1,0,0,1,-,-11,-11,
11769,69,118,-0,1,0,0,1,-,-11,-11,
11770,70,118,-0,1,0,0,1,-,-11,-11,
11771,71,118,-0,1,0,0,1,-,-11,-11,
11772,72,118,-0,1,0,0,1,-,-11,-11,
11773,73,118,-0,1,0,0,1,-,-11,-11,
11774,74,118,-0,1,0,0,1,-,-11,-11,
11775,75,118,-0,1,0,0,1,-,-11,-11,
11776,76,118,-0,1,0,0,1,-,-11,-11,
11777,77,118,-0,1,0,0,1,-,-11,-11,
11778,78,118,-0,1,0,0,1,-,-11,-11,
11779,79,118,-0,1,0,0,1,-,-11,-11,
11780,80,118,-0,1,0,0,1,-,-11,-11,
11781,81,118,-0,1,0,0,1,-,-11,-11,
11782,82,118,-0,1,0,0,1,-,-11,-11,
11783,83,118,-0,1,0,0,1,-,-11,-11,
11784,84,118,-0,1,0,0,1,-,-11,-11,
11785,85,118,-0,1,0,0,1,-,-11,-11,
11786,86,118,-0,1,0,0,1,-,-11,-11,
11787,87,118,-0,1,0,0,1,-,-11,-11,
11788,88,118,-0,1,0,0,1,-,-11,-11,
11789,89,118,-0,1,0,0,1,-,-11,-11,
11790,90,118,-0,1,0,0,1,-,-11,-11,
11791,91,118,-0,1,0,0,1,-,-11,-11,
11792,92,118,-0,1,0,0,1,-,-11,-11,
11793,93,118,-0,1,0,0,1,-,-11,-11,
11794,94,118,-0,1,0,0,1,-,-11,-11,
11795,95,118,-0,1,0,0,1,-,-11,-11,
11796,96,118,-0,1,0,0,1,-,-11,-11,
11797,97,118,-0,1,0,0,1,-,-11,-11,
11798,98,118,-0,1,0,0,1,-,-11,-11,
11799,99,118,-0,1,0,0,1,-,-11,-11,
11800,100,118,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
11801,100,119,+0,1,0,0,1,+,-11,-11,
11802,99,119,+0,1,0,0,1,+,+11,+11,
11803,98,119,+0,1,0,0,1,+,+11,+11,
11804,97,119,+0,1,0,0,1,+,+11,+11,
11805,96,119,+0,1,0,0,1,+,+11,+11,
11806,95,119,+0,1,0,0,1,+,+11,+11,
11807,94,119,+0,1,0,0,1,+,+11,+11,
11808,93,119,+0,1,0,0,1,+,+11,+11,
11809,92,119,+0,1,0,0,1,+,+11,+11,
11810,91,119,+0,1,0,0,1,+,+11,+11,
11811,90,119,+0,1,0,0,1,+,+11,+11,
11812,89,119,+0,1,0,0,1,+,+11,+11,
11813,88,119,+0,1,0,0,1,+,+11,+11,
11814,87,119,+0,1,0,0,1,+,+11,+11,
11815,86,119,+0,1,0,0,1,+,+11,+11,
11816,85,119,+0,1,0,0,1,+,+11,+11,
11817,84,119,+0,1,0,0,1,+,+11,+11,
11818,83,119,+0,1,0,0,1,+,+11,+11,
11819,82,119,+0,1,0,0,1,+,+11,+11,
11820,81,119,+0,1,0,0,1,+,+11,+11,
11821,80,119,+0,1,0,0,1,+,+11,+11,
11822,79,119,+0,1,0,0,1,+,+11,+11,
11823,78,119,+0,1,0,0,1,+,+11,+11,
11824,77,119,+0,1,0,0,1,+,+11,+11,
11825,76,119,+0,1,0,0,1,+,+11,+11,
11826,75,119,+0,1,0,0,1,+,+11,+11,
11827,74,119,+0,1,0,0,1,+,+11,+11,
11828,73,119,+0,1,0,0,1,+,+11,+11,
11829,72,119,+0,1,0,0,1,+,+11,+11,
11830,71,119,+0,1,0,0,1,+,+11,+11,
11831,70,119,+0,1,0,0,1,+,+11,+11,
11832,69,119,+0,1,0,0,1,+,+11,+11,
11833,68,119,+0,1,0,0,1,+,+11,+11,
11834,67,119,+0,1,0,0,1,+,+11,+11,
11835,66,119,+0,1,0,0,1,+,+11,+11,
11836,65,119,+0,1,0,0,1,+,+11,+11,
11837,64,119,+0,1,0,0,1,+,+11,+11,
11838,63,119,+0,1,0,0,1,+,+11,+11,
11839,62,119,+0,1,0,0,1,+,+11,+11,
11840,61,119,+0,1,0,0,1,+,+11,+11,
11841,60,119,+0,1,0,0,1,+,+11,+11,
11842,59,119,+0,1,0,0,1,+,+11,+11,
11843,58,119,+0,1,0,0,1,+,+11,+11,
11844,57,119,+0,1,0,0,1,+,+11,+11,
11845,56,119,+0,1,0,0,1,+,+11,+11,
11846,55,119,+0,1,0,0,1,+,+11,+11,
11847,54,119,+0,1,0,0,1,+,+11,+11,
11848,53,119,+0,1,0,0,1,+,+11,+11,
11849,52,119,+0,1,0,0,1,+,+11,+11,
11850,51,119,+0,1,0,0,1,+,+11,+11,
11851,50,119,+0,1,0,0,1,+,+11,+11,
11852,49,119,+0,1,0,0,1,+,+11,+11,
11853,48,119,+0,1,0,0,1,+,+11,+11,
11854,47,119,+0,1,0,0,1,+,+11,+11,
11855,46,119,+0,1,0,0,1,+,+11,+11,
11856,45,119,+0,1,0,0,1,+,+11,+11,
11857,44,119,+0,1,0,0,1,+,+11,+11,
11858,43,119,+0,1,0,0,1,+,+11,+11,
11859,42,119,+0,1,0,0,1,+,+11,+11,
11860,41,119,+0,1,0,0,1,+,+11,+11,
11861,40,119,+0,1,0,0,1,+,+11,+11,
11862,39,119,+0,1,0,0,1,+,+11,+11,
11863,38,119,+0,1,0,0,1,+,+11,+11,
11864,37,119,+0,1,0,0,1,+,+11,+11,
11865,36,119,+0,1,0,0,1,+,+11,+11,
11866,35,119,+0,1,0,0,1,+,+11,+11,
11867,34,119,+0,1,0,0,1,+,+11,+11,
11868,33,119,+0,1,0,0,1,+,+11,+11,
11869,32,119,+0,1,0,0,1,+,+11,+11,
11870,31,119,+0,1,0,0,1,+,+11,+11,
11871,30,119,+0,1,0,0,1,+,+11,+11,
11872,29,119,+0,1,0,0,1,+,+11,+11,
11873,28,119,+0,1,0,0,1,+,+11,+11,
11874,27,119,+0,1,0,0,1,+,+11,+11,
11875,26,119,+0,1,0,0,1,+,+11,+11,
11876,25,119,+0,1,0,0,1,+,+11,+11,
11877,24,119,+0,1,0,0,1,+,+11,+11,
11878,23,119,+0,1,0,0,1,+,+11,+11,
11879,22,119,+0,1,0,0,1,+,+11,+11,
11880,21,119,+0,1,0,0,1,+,+11,+11,
11881,20,119,+0,1,0,0,1,+,+11,+11,
11882,19,119,+0,1,0,0,1,+,+11,+11,
11883,18,119,+0,1,0,0,1,+,+11,+11,
11884,17,119,+0,1,0,0,1,+,+11,+11,
11885,16,119,+0,1,0,0,1,+,+11,+11,
11886,15,119,+0,1,0,0,1,+,+11,+11,
11887,14,119,+0,1,0,0,1,+,+11,+11,
11888,13,119,+0,1,0,0,1,+,+11,+11,
11889,12,119,+0,1,0,0,1,+,+11,+11,
11890,11,119,+0,1,0,0,1,+,+11,+11,
11891,10,119,+0,1,0,0,1,+,+11,+11,
11892,9,119,+0,1,0,0,1,+,+11,+11,
11893,8,119,+0,1,0,0,1,+,+11,+11,
11894,7,119,+0,1,0,0,1,+,+11,+11,
11895,6,119,+0,1,0,0,1,+,+11,+11,
11896,5,119,+0,1,0,0,1,+,+11,+11,
11897,4,119,+0,1,0,0,1,+,+11,+11,
11898,3,119,+0,1,0,0,1,+,+11,+11,
11899,2,119,+0,1,0,0,1,+,+11,+11,
11900,1,119,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
11901,1,120,-0,1,0,0,1,-,+11,+11,
11902,2,120,-0,1,0,0,1,-,-11,-11,
11903,3,120,-0,1,0,0,1,-,-11,-11,
11904,4,120,-0,1,0,0,1,-,-11,-11,
11905,5,120,-0,1,0,0,1,-,-11,-11,
11906,6,120,-0,1,0,0,1,-,-11,-11,
11907,7,120,-0,1,0,0,1,-,-11,-11,
11908,8,120,-0,1,0,0,1,-,-11,-11,
11909,9,120,-0,1,0,0,1,-,-11,-11,
11910,10,120,-0,1,0,0,1,-,-11,-11,
11911,11,120,-0,1,0,0,1,-,-11,-11,
11912,12,120,-0,1,0,0,1,-,-11,-11,
11913,13,120,-0,1,0,0,1,-,-11,-11,
11914,14,120,-0,1,0,0,1,-,-11,-11,
11915,15,120,-0,1,0,0,1,-,-11,-11,
11916,16,120,-0,1,0,0,1,-,-11,-11,
11917,17,120,-0,1,0,0,1,-,-11,-11,
11918,18,120,-0,1,0,0,1,-,-11,-11,
11919,19,120,-0,1,0,0,1,-,-11,-11,
11920,20,120,-0,1,0,0,1,-,-11,-11,
11921,21,120,-0,1,0,0,1,-,-11,-11,
11922,22,120,-0,1,0,0,1,-,-11,-11,
11923,23,120,-0,1,0,0,1,-,-11,-11,
11924,24,120,-0,1,0,0,1,-,-11,-11,
11925,25,120,-0,1,0,0,1,-,-11,-11,
11926,26,120,-0,1,0,0,1,-,-11,-11,
11927,27,120,-0,1,0,0,1,-,-11,-11,
11928,28,120,-0,1,0,0,1,-,-11,-11,
11929,29,120,-0,1,0,0,1,-,-11,-11,
11930,30,120,-0,1,0,0,1,-,-11,-11,
11931,31,120,-0,1,0,0,1,-,-11,-11,
11932,32,120,-0,1,0,0,1,-,-11,-11,
11933,33,120,-0,1,0,0,1,-,-11,-11,
11934,34,120,-0,1,0,0,1,-,-11,-11,
11935,35,120,-0,1,0,0,1,-,-11,-11,
11936,36,120,-0,1,0,0,1,-,-11,-11,
11937,37,120,-0,1,0,0,1,-,-11,-11,
11938,38,120,-0,1,0,0,1,-,-11,-11,
11939,39,120,-0,1,0,0,1,-,-11,-11,
11940,40,120,-0,1,0,0,1,-,-11,-11,
11941,41,120,-0,1,0,0,1,-,-11,-11,
11942,42,120,-0,1,0,0,1,-,-11,-11,
11943,43,120,-0,1,0,0,1,-,-11,-11,
11944,44,120,-0,1,0,0,1,-,-11,-11,
11945,45,120,-0,1,0,0,1,-,-11,-11,
11946,46,120,-0,1,0,0,1,-,-11,-11,
11947,47,120,-0,1,0,0,1,-,-11,-11,
11948,48,120,-0,1,0,0,1,-,-11,-11,
11949,49,120,-0,1,0,0,1,-,-11,-11,
11950,50,120,-0,1,0,0,1,-,-11,-11,
11951,51,120,-0,1,0,0,1,-,-11,-11,
11952,52,120,-0,1,0,0,1,-,-11,-11,
11953,53,120,-0,1,0,0,1,-,-11,-11,
11954,54,120,-0,1,0,0,1,-,-11,-11,
11955,55,120,-0,1,0,0,1,-,-11,-11,
11956,56,120,-0,1,0,0,1,-,-11,-11,
11957,57,120,-0,1,0,0,1,-,-11,-11,
11958,58,120,-0,1,0,0,1,-,-11,-11,
11959,59,120,-0,1,0,0,1,-,-11,-11,
11960,60,120,-0,1,0,0,1,-,-11,-11,
11961,61,120,-0,1,0,0,1,-,-11,-11,
11962,62,120,-0,1,0,0,1,-,-11,-11,
11963,63,120,-0,1,0,0,1,-,-11,-11,
11964,64,120,-0,1,0,0,1,-,-11,-11,
11965,65,120,-0,1,0,0,1,-,-11,-11,
11966,66,120,-0,1,0,0,1,-,-11,-11,
11967,67,120,-0,1,0,0,1,-,-11,-11,
11968,68,120,-0,1,0,0,1,-,-11,-11,
11969,69,120,-0,1,0,0,1,-,-11,-11,
11970,70,120,-0,1,0,0,1,-,-11,-11,
11971,71,120,-0,1,0,0,1,-,-11,-11,
11972,72,120,-0,1,0,0,1,-,-11,-11,
11973,73,120,-0,1,0,0,1,-,-11,-11,
11974,74,120,-0,1,0,0,1,-,-11,-11,
11975,75,120,-0,1,0,0,1,-,-11,-11,
11976,76,120,-0,1,0,0,1,-,-11,-11,
11977,77,120,-0,1,0,0,1,-,-11,-11,
11978,78,120,-0,1,0,0,1,-,-11,-11,
11979,79,120,-0,1,0,0,1,-,-11,-11,
11980,80,120,-0,1,0,0,1,-,-11,-11,
11981,81,120,-0,1,0,0,1,-,-11,-11,
11982,82,120,-0,1,0,0,1,-,-11,-11,
11983,83,120,-0,1,0,0,1,-,-11,-11,
11984,84,120,-0,1,0,0,1,-,-11,-11,
11985,85,120,-0,1,0,0,1,-,-11,-11,
11986,86,120,-0,1,0,0,1,-,-11,-11,
11987,87,120,-0,1,0,0,1,-,-11,-11,
11988,88,120,-0,1,0,0,1,-,-11,-11,
11989,89,120,-0,1,0,0,1,-,-11,-11,
11990,90,120,-0,1,0,0,1,-,-11,-11,
11991,91,120,-0,1,0,0,1,-,-11,-11,
11992,92,120,-0,1,0,0,1,-,-11,-11,
11993,93,120,-0,1,0,0,1,-,-11,-11,
11994,94,120,-0,1,0,0,1,-,-11,-11,
11995,95,120,-0,1,0,0,1,-,-11,-11,
11996,96,120,-0,1,0,0,1,-,-11,-11,
11997,97,120,-0,1,0,0,1,-,-11,-11,
11998,98,120,-0,1,0,0,1,-,-11,-11,
11999,99,120,-0,1,0,0,1,-,-11,-11,
12000,100,120,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
12001,100,121,+0,1,0,0,1,+,-11,-11,
12002,99,121,+0,1,0,0,1,+,+11,+11,
12003,98,121,+0,1,0,0,1,+,+11,+11,
12004,97,121,+0,1,0,0,1,+,+11,+11,
12005,96,121,+0,1,0,0,1,+,+11,+11,
12006,95,121,+0,1,0,0,1,+,+11,+11,
12007,94,121,+0,1,0,0,1,+,+11,+11,
12008,93,121,+0,1,0,0,1,+,+11,+11,
12009,92,121,+0,1,0,0,1,+,+11,+11,
12010,91,121,+0,1,0,0,1,+,+11,+11,
12011,90,121,+0,1,0,0,1,+,+11,+11,
12012,89,121,+0,1,0,0,1,+,+11,+11,
12013,88,121,+0,1,0,0,1,+,+11,+11,
12014,87,121,+0,1,0,0,1,+,+11,+11,
12015,86,121,+0,1,0,0,1,+,+11,+11,
12016,85,121,+0,1,0,0,1,+,+11,+11,
12017,84,121,+0,1,0,0,1,+,+11,+11,
12018,83,121,+0,1,0,0,1,+,+11,+11,
12019,82,121,+0,1,0,0,1,+,+11,+11,
12020,81,121,+0,1,0,0,1,+,+11,+11,
12021,80,121,+0,1,0,0,1,+,+11,+11,
12022,79,121,+0,1,0,0,1,+,+11,+11,
12023,78,121,+0,1,0,0,1,+,+11,+11,
12024,77,121,+0,1,0,0,1,+,+11,+11,
12025,76,121,+0,1,0,0,1,+,+11,+11,
12026,75,121,+0,1,0,0,1,+,+11,+11,
12027,74,121,+0,1,0,0,1,+,+11,+11,
12028,73,121,+0,1,0,0,1,+,+11,+11,
12029,72,121,+0,1,0,0,1,+,+11,+11,
12030,71,121,+0,1,0,0,1,+,+11,+11,
12031,70,121,+0,1,0,0,1,+,+11,+11,
12032,69,121,+0,1,0,0,1,+,+11,+11,
12033,68,121,+0,1,0,0,1,+,+11,+11,
12034,67,121,+0,1,0,0,1,+,+11,+11,
12035,66,121,+0,1,0,0,1,+,+11,+11,
12036,65,121,+0,1,0,0,1,+,+11,+11,
12037,64,121,+0,1,0,0,1,+,+11,+11,
12038,63,121,+0,1,0,0,1,+,+11,+11,
12039,62,121,+0,1,0,0,1,+,+11,+11,
12040,61,121,+0,1,0,0,1,+,+11,+11,
12041,60,121,+0,1,0,0,1,+,+11,+11,
12042,59,121,+0,1,0,0,1,+,+11,+11,
12043,58,121,+0,1,0,0,1,+,+11,+11,
12044,57,121,+0,1,0,0,1,+,+11,+11,
12045,56,121,+0,1,0,0,1,+,+11,+11,
12046,55,121,+0,1,0,0,1,+,+11,+11,
12047,54,121,+0,1,0,0,1,+,+11,+11,
12048,53,121,+0,1,0,0,1,+,+11,+11,
12049,52,121,+0,1,0,0,1,+,+11,+11,
12050,51,121,+0,1,0,0,1,+,+11,+11,
12051,50,121,+0,1,0,0,1,+,+11,+11,
12052,49,121,+0,1,0,0,1,+,+11,+11,
12053,48,121,+0,1,0,0,1,+,+11,+11,
12054,47,121,+0,1,0,0,1,+,+11,+11,
12055,46,121,+0,1,0,0,1,+,+11,+11,
12056,45,121,+0,1,0,0,1,+,+11,+11,
12057,44,121,+0,1,0,0,1,+,+11,+11,
12058,43,121,+0,1,0,0,1,+,+11,+11,
12059,42,121,+0,1,0,0,1,+,+11,+11,
12060,41,121,+0,1,0,0,1,+,+11,+11,
12061,40,121,+0,1,0,0,1,+,+11,+11,
12062,39,121,+0,1,0,0,1,+,+11,+11,
12063,38,121,+0,1,0,0,1,+,+11,+11,
12064,37,121,+0,1,0,0,1,+,+11,+11,
12065,36,121,+0,1,0,0,1,+,+11,+11,
12066,35,121,+0,1,0,0,1,+,+11,+11,
12067,34,121,+0,1,0,0,1,+,+11,+11,
12068,33,121,+0,1,0,0,1,+,+11,+11,
12069,32,121,+0,1,0,0,1,+,+11,+11,
12070,31,121,+0,1,0,0,1,+,+11,+11,
12071,30,121,+0,1,0,0,1,+,+11,+11,
12072,29,121,+0,1,0,0,1,+,+11,+11,
12073,28,121,+0,1,0,0,1,+,+11,+11,
12074,27,121,+0,1,0,0,1,+,+11,+11,
12075,26,121,+0,1,0,0,1,+,+11,+11,
12076,25,121,+0,1,0,0,1,+,+11,+11,
12077,24,121,+0,1,0,0,1,+,+11,+11,
12078,23,121,+0,1,0,0,1,+,+11,+11,
12079,22,121,+0,1,0,0,1,+,+11,+11,
12080,21,121,+0,1,0,0,1,+,+11,+11,
12081,20,121,+0,1,0,0,1,+,+11,+11,
12082,19,121,+0,1,0,0,1,+,+11,+11,
12083,18,121,+0,1,0,0,1,+,+11,+11,
12084,17,121,+0,1,0,0,1,+,+11,+11,
12085,16,121,+0,1,0,0,1,+,+11,+11,
12086,15,121,+0,1,0,0,1,+,+11,+11,
12087,14,121,+0,1,0,0,1,+,+11,+11,
12088,13,121,+0,1,0,0,1,+,+11,+11,
12089,12,121,+0,1,0,0,1,+,+11,+11,
12090,11,121,+0,1,0,0,1,+,+11,+11,
12091,10,121,+0,1,0,0,1,+,+11,+11,
12092,9,121,+0,1,0,0,1,+,+11,+11,
12093,8,121,+0,1,0,0,1,+,+11,+11,
12094,7,121,+0,1,0,0,1,+,+11,+11,
12095,6,121,+0,1,0,0,1,+,+11,+11,
12096,5,121,+0,1,0,0,1,+,+11,+11,
12097,4,121,+0,1,0,0,1,+,+11,+11,
12098,3,121,+0,1,0,0,1,+,+11,+11,
12099,2,121,+0,1,0,0,1,+,+11,+11,
12100,1,121,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
12101,1,122,-0,1,0,0,1,-,+11,+11,
12102,2,122,-0,1,0,0,1,-,-11,-11,
12103,3,122,-0,1,0,0,1,-,-11,-11,
12104,4,122,-0,1,0,0,1,-,-11,-11,
12105,5,122,-0,1,0,0,1,-,-11,-11,
12106,6,122,-0,1,0,0,1,-,-11,-11,
12107,7,122,-0,1,0,0,1,-,-11,-11,
12108,8,122,-0,1,0,0,1,-,-11,-11,
12109,9,122,-0,1,0,0,1,-,-11,-11,
12110,10,122,-0,1,0,0,1,-,-11,-11,
12111,11,122,-0,1,0,0,1,-,-11,-11,
12112,12,122,-0,1,0,0,1,-,-11,-11,
12113,13,122,-0,1,0,0,1,-,-11,-11,
12114,14,122,-0,1,0,0,1,-,-11,-11,
12115,15,122,-0,1,0,0,1,-,-11,-11,
12116,16,122,-0,1,0,0,1,-,-11,-11,
12117,17,122,-0,1,0,0,1,-,-11,-11,
12118,18,122,-0,1,0,0,1,-,-11,-11,
12119,19,122,-0,1,0,0,1,-,-11,-11,
12120,20,122,-0,1,0,0,1,-,-11,-11,
12121,21,122,-0,1,0,0,1,-,-11,-11,
12122,22,122,-0,1,0,0,1,-,-11,-11,
12123,23,122,-0,1,0,0,1,-,-11,-11,
12124,24,122,-0,1,0,0,1,-,-11,-11,
12125,25,122,-0,1,0,0,1,-,-11,-11,
12126,26,122,-0,1,0,0,1,-,-11,-11,
12127,27,122,-0,1,0,0,1,-,-11,-11,
12128,28,122,-0,1,0,0,1,-,-11,-11,
12129,29,122,-0,1,0,0,1,-,-11,-11,
12130,30,122,-0,1,0,0,1,-,-11,-11,
12131,31,122,-0,1,0,0,1,-,-11,-11,
12132,32,122,-0,1,0,0,1,-,-11,-11,
12133,33,122,-0,1,0,0,1,-,-11,-11,
12134,34,122,-0,1,0,0,1,-,-11,-11,
12135,35,122,-0,1,0,0,1,-,-11,-11,
12136,36,122,-0,1,0,0,1,-,-11,-11,
12137,37,122,-0,1,0,0,1,-,-11,-11,
12138,38,122,-0,1,0,0,1,-,-11,-11,
12139,39,122,-0,1,0,0,1,-,-11,-11,
12140,40,122,-0,1,0,0,1,-,-11,-11,
12141,41,122,-0,1,0,0,1,-,-11,-11,
12142,42,122,-0,1,0,0,1,-,-11,-11,
12143,43,122,-0,1,0,0,1,-,-11,-11,
12144,44,122,-0,1,0,0,1,-,-11,-11,
12145,45,122,-0,1,0,0,1,-,-11,-11,
12146,46,122,-0,1,0,0,1,-,-11,-11,
12147,47,122,-0,1,0,0,1,-,-11,-11,
12148,48,122,-0,1,0,0,1,-,-11,-11,
12149,49,122,-0,1,0,0,1,-,-11,-11,
12150,50,122,-0,1,0,0,1,-,-11,-11,
12151,51,122,-0,1,0,0,1,-,-11,-11,
12152,52,122,-0,1,0,0,1,-,-11,-11,
12153,53,122,-0,1,0,0,1,-,-11,-11,
12154,54,122,-0,1,0,0,1,-,-11,-11,
12155,55,122,-0,1,0,0,1,-,-11,-11,
12156,56,122,-0,1,0,0,1,-,-11,-11,
12157,57,122,-0,1,0,0,1,-,-11,-11,
12158,58,122,-0,1,0,0,1,-,-11,-11,
12159,59,122,-0,1,0,0,1,-,-11,-11,
12160,60,122,-0,1,0,0,1,-,-11,-11,
12161,61,122,-0,1,0,0,1,-,-11,-11,
12162,62,122,-0,1,0,0,1,-,-11,-11,
12163,63,122,-0,1,0,0,1,-,-11,-11,
12164,64,122,-0,1,0,0,1,-,-11,-11,
12165,65,122,-0,1,0,0,1,-,-11,-11,
12166,66,122,-0,1,0,0,1,-,-11,-11,
12167,67,122,-0,1,0,0,1,-,-11,-11,
12168,68,122,-0,1,0,0,1,-,-11,-11,
12169,69,122,-0,1,0,0,1,-,-11,-11,
12170,70,122,-0,1,0,0,1,-,-11,-11,
12171,71,122,-0,1,0,0,1,-,-11,-11,
12172,72,122,-0,1,0,0,1,-,-11,-11,
12173,73,122,-0,1,0,0,1,-,-11,-11,
12174,74,122,-0,1,0,0,1,-,-11,-11,
12175,75,122,-0,1,0,0,1,-,-11,-11,
12176,76,122,-0,1,0,0,1,-,-11,-11,
12177,77,122,-0,1,0,0,1,-,-11,-11,
12178,78,122,-0,1,0,0,1,-,-11,-11,
12179,79,122,-0,1,0,0,1,-,-11,-11,
12180,80,122,-0,1,0,0,1,-,-11,-11,
12181,81,122,-0,1,0,0,1,-,-11,-11,
12182,82,122,-0,1,0,0,1,-,-11,-11,
12183,83,122,-0,1,0,0,1,-,-11,-11,
12184,84,122,-0,1,0,0,1,-,-11,-11,
12185,85,122,-0,1,0,0,1,-,-11,-11,
12186,86,122,-0,1,0,0,1,-,-11,-11,
12187,87,122,-0,1,0,0,1,-,-11,-11,
12188,88,122,-0,1,0,0,1,-,-11,-11,
12189,89,122,-0,1,0,0,1,-,-11,-11,
12190,90,122,-0,1,0,0,1,-,-11,-11,
12191,91,122,-0,1,0,0,1,-,-11,-11,
12192,92,122,-0,1,0,0,1,-,-11,-11,
12193,93,122,-0,1,0,0,1,-,-11,-11,
12194,94,122,-0,1,0,0,1,-,-11,-11,
12195,95,122,-0,1,0,0,1,-,-11,-11,
12196,96,122,-0,1,0,0,1,-,-11,-11,
12197,97,122,-0,1,0,0,1,-,-11,-11,
12198,98,122,-0,1,0,0,1,-,-11,-11,
12199,99,122,-0,1,0,0,1,-,-11,-11,
12200,100,122,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
12201,100,123,+0,1,0,0,1,+,-11,-11,
12202,99,123,+0,1,0,0,1,+,+11,+11,
12203,98,123,+0,1,0,0,1,+,+11,+11,
12204,97,123,+0,1,0,0,1,+,+11,+11,
12205,96,123,+0,1,0,0,1,+,+11,+11,
12206,95,123,+0,1,0,0,1,+,+11,+11,
12207,94,123,+0,1,0,0,1,+,+11,+11,
12208,93,123,+0,1,0,0,1,+,+11,+11,
12209,92,123,+0,1,0,0,1,+,+11,+11,
12210,91,123,+0,1,0,0,1,+,+11,+11,
12211,90,123,+0,1,0,0,1,+,+11,+11,
12212,89,123,+0,1,0,0,1,+,+11,+11,
12213,88,123,+0,1,0,0,1,+,+11,+11,
12214,87,123,+0,1,0,0,1,+,+11,+11,
12215,86,123,+0,1,0,0,1,+,+11,+11,
12216,85,123,+0,1,0,0,1,+,+11,+11,
12217,84,123,+0,1,0,0,1,+,+11,+11,
12218,83,123,+0,1,0,0,1,+,+11,+11,
12219,82,123,+0,1,0,0,1,+,+11,+11,
12220,81,123,+0,1,0,0,1,+,+11,+11,
12221,80,123,+0,1,0,0,1,+,+11,+11,
12222,79,123,+0,1,0,0,1,+,+11,+11,
12223,78,123,+0,1,0,0,1,+,+11,+11,
12224,77,123,+0,1,0,0,1,+,+11,+11,
12225,76,123,+0,1,0,0,1,+,+11,+11,
12226,75,123,+0,1,0,0,1,+,+11,+11,
12227,74,123,+0,1,0,0,1,+,+11,+11,
12228,73,123,+0,1,0,0,1,+,+11,+11,
